Longitude,Latitude,2014-11-08,2014-12-02,2014-12-26,2015-02-12,2015-03-08,2015-04-01,2015-04-25,2015-05-19,2015-06-12,2015-07-06,2015-07-30,2015-08-23,2015-09-16,2015-10-10,2015-11-03,2015-11-27,2015-12-09,2015-12-21,2016-01-14,2016-01-26,2016-02-07,2016-02-19,2016-03-02,2016-03-14,2016-03-26,2016-04-07,2016-04-19,2016-05-01,2016-05-13,2016-05-25,2016-06-06,2016-06-30,2016-07-24,2016-08-17,2016-09-10,2016-09-22,2016-10-04,2016-10-16,2016-10-28,2016-11-09,2016-11-21,2016-12-03,2016-12-15,2016-12-27,2017-01-08,2017-01-14,2017-01-20,2017-01-26,2017-02-01,2017-02-13,2017-02-25,2017-03-09,2017-03-21,2017-04-02,2017-04-14,2017-04-26,2017-05-08,2017-05-20,2017-06-01,2017-06-13,2017-06-25,2017-07-07,2017-07-19,2017-07-31,2017-08-12,2017-08-24,2017-09-05,2017-09-17,2017-09-29,2017-10-11,2017-10-23,2017-11-04,2017-11-16,2017-11-28,2017-12-10,2017-12-22,2018-01-03,2018-01-15,2018-01-27,2018-02-08,2018-02-20,2018-03-04,2018-03-16,2018-03-28,2018-04-09,2018-04-21,2018-05-03,2018-05-15,2018-05-27,2018-06-08,2018-06-20,2018-07-02,2018-07-14,2018-07-26,2018-08-07,2018-08-19,2018-08-31,2018-09-12,2018-09-24,2018-10-06,2018-10-18,2018-10-30,2018-11-11,2018-11-17,2018-11-23,2018-12-05,2018-12-17,2018-12-29,2019-01-10,2019-01-22
-119.7189,36.2112,0.0,-4.4843,0.34835,0.59838,-3.5355,-1.6114,-5.5535,-6.3085,-7.6944,-9.2055,-9.9653,-13.277,-14.367,-14.0,-15.68,-17.04,-17.242,-17.097,-18.004,-16.84,-18.45,-17.976,-19.531,-19.139,-17.097,-18.781,-21.683,-21.782,-21.592,-22.476,-20.477,-24.306,-26.038,-26.169,-28.369,-30.68,-32.082,-31.74,-34.231,-34.384,-33.979,-33.722,-34.647,-34.595,-35.056,-35.035,-35.461,-34.745,-35.603,-34.663,-35.738,-34.974,-32.181,-35.235,-33.894,-34.509,-34.635,-33.694,-34.223,-34.607,-32.383,-32.979,-32.465,-32.829,-35.935,-31.518,-34.335,-33.384,-35.002,-36.367,-36.786,-38.074,-35.492,-35.735,-36.389,-36.672,-36.887,-37.123,-36.029,-37.1,-37.384,-37.924,-37.918,-39.168,-39.631,-38.662,-40.919,-40.405,-41.468,-39.411,-40.902,-42.486,-42.64,,-41.479,-44.325,-46.641,-46.342,-45.475,-47.966,-48.41,-47.978,-48.744,-48.355,-50.564,-50.282,-49.427,-49.283,-50.053,-49.91
-119.7189,36.4113,0.0,-4.0522,-0.31035,0.48914,-2.3766,0.030751,-2.7294,-2.9379,-2.1494,-4.6373,-4.9064,-7.4013,-7.6296,-6.8788,-7.6634,-9.0109,-9.3699,-9.3118,-8.639,-8.5301,-9.7293,-8.5236,-9.9424,-9.5419,-7.0282,-7.9314,-12.184,-11.511,-10.64,-12.051,-9.985,-12.166,-13.708,-14.112,-13.862,-16.208,-17.341,-17.276,-17.59,-17.927,-17.744,-17.671,-18.107,-17.829,-18.221,-18.211,-19.068,-18.15,-18.094,-18.299,-18.901,-18.358,-14.928,-18.866,-18.094,-19.222,-19.38,-19.365,-18.757,-20.217,-19.43,-19.013,-19.138,-18.095,-22.633,-19.633,-21.811,-20.15,-22.671,-23.822,-23.837,-25.194,-24.633,-23.32,-23.158,-23.843,-23.564,-23.665,-22.462,-24.009,-23.697,-23.89,-23.836,-23.414,-24.749,-23.68,-24.758,-24.213,-24.972,-23.412,-24.345,-24.807,-24.553,,-25.441,-26.686,-28.617,-27.71,-27.301,-28.27,-29.224,-28.189,-29.352,-28.79,-29.949,-30.184,-28.839,-28.83,-29.218,-28.832
-119.7169,36.3793,0.0,-4.0227,-0.090792,0.0045856,-3.7199,-1.567,-5.1654,-5.6252,-6.2599,-9.2133,-9.6069,-13.215,-13.727,-13.2,-14.157,-15.795,-16.075,-16.356,-16.093,-16.292,-17.522,-16.535,-18.539,-18.085,-15.608,-16.365,-21.393,-21.016,-20.794,-22.462,-20.512,-23.13,-25.771,-26.566,-27.254,-29.827,-31.242,-31.077,-32.301,-32.54,-32.69,-32.152,-31.913,-32.712,-33.118,-33.373,-34.23,-33.552,-33.695,-33.671,-34.608,-34.379,-31.108,-35.024,-33.935,-35.324,-35.894,-35.76,-35.565,-36.946,-36.061,-35.456,-35.558,-34.878,-39.01,-35.728,-38.279,-36.544,-39.288,-40.699,-40.724,-42.467,-41.881,-40.799,-40.661,-41.385,-41.207,-41.42,-40.494,-42.278,-42.088,-43.014,-42.671,-42.571,-43.761,-42.952,-44.84,-44.403,-45.191,-43.776,-44.551,-45.144,-45.137,,-44.741,-46.592,-48.664,-48.249,-47.844,-49.577,-50.613,-49.685,-51.062,-50.455,-51.514,-51.875,-50.786,-50.794,-51.349,-51.015
-119.7109,36.3993,0.0,-4.1448,-0.34943,0.2562,-2.7707,-0.48574,-3.6998,-4.1662,-4.1613,-6.6457,-7.1376,-10.007,-10.433,-10.154,-11.073,-12.594,-12.863,-12.838,-12.175,-12.127,-13.415,-12.228,-13.839,-13.335,-10.966,-11.794,-16.407,-15.876,-14.841,-16.512,-14.342,-16.727,-18.672,-19.112,-19.197,-21.721,-22.865,-22.769,-23.642,-23.894,-24.022,-23.54,-23.463,-23.71,-24.203,-24.159,-24.975,-24.077,-24.143,-24.275,-24.978,-24.47,-21.066,-25.008,-24.157,-25.318,-25.788,-25.758,-25.462,-26.768,-26.063,-25.461,-25.558,-24.683,-29.18,-26.189,-28.372,-26.53,-29.162,-30.362,-30.32,-31.683,-31.029,-29.792,-29.609,-30.276,-30.083,-30.21,-29.198,-30.892,-30.563,-31.07,-31.119,-30.808,-32.07,-31.114,-32.146,-31.708,-32.272,-31.084,-31.867,-32.574,-32.278,,-32.124,-33.46,-35.443,-34.596,-34.207,-35.21,-36.39,-35.407,-36.707,-36.152,-37.265,-37.604,-36.259,-36.386,-36.925,-36.479
-119.7089,36.2833,0.0,-4.0777,0.30491,0.53472,-3.1797,-1.7178,-6.5031,-6.4698,-8.4592,-11.26,-12.214,-15.124,-16.691,-15.764,-16.776,-18.561,-18.84,-18.599,-18.74,-17.723,-19.053,-17.701,-19.958,-19.619,-17.552,-19.77,-23.001,-23.22,-23.148,-24.404,-23.078,-26.088,-28.143,-29.332,-30.594,-33.157,-34.35,-33.869,-35.455,-35.277,-34.966,-34.452,-34.751,-35.439,-35.234,-35.708,-36.258,-35.222,-35.951,-35.875,-36.912,-36.469,-34.649,-37.308,-36.211,-37.143,-37.364,-37.009,-37.557,-38.868,-37.666,-37.684,-37.295,-36.931,-40.994,-37.158,-39.75,-39.155,-41.023,-42.931,-43.054,-44.62,-43.032,-42.222,-42.706,-42.987,-42.769,-43.029,-41.608,-43.485,-43.583,-44.442,-44.544,-44.627,-45.592,-44.619,-46.813,-46.281,-48.212,-47.367,-48.146,-48.883,-48.625,,-48.41,-50.39,-53.093,-53.056,-52.631,-54.718,-54.641,-54.429,-55.234,-54.533,-56.283,-55.487,-54.566,-54.741,-55.188,-54.68
-119.7069,36.3673,0.0,-3.7794,0.038127,0.21753,-2.8144,-1.2579,-4.7044,-5.5189,-6.8141,-9.3137,-9.7584,-13.283,-13.577,-13.098,-13.946,-15.5,-15.675,-15.69,-15.247,-15.22,-16.564,-15.335,-17.301,-16.889,-14.367,-14.809,-20.205,-19.805,-19.387,-21.235,-19.154,-21.723,-24.05,-24.379,-24.713,-27.347,-28.955,-28.565,-29.652,-30.034,-29.921,-29.448,-29.485,-29.89,-30.383,-30.488,-31.229,-30.502,-30.599,-30.582,-31.403,-31.185,-27.563,-31.605,-30.762,-31.814,-32.244,-32.403,-32.213,-33.559,-32.614,-32.276,-32.313,-31.524,-35.99,-32.481,-35.105,-33.539,-36.121,-37.644,-37.808,-39.348,-38.614,-37.553,-37.479,-38.134,-37.873,-37.898,-36.947,-38.797,-38.307,-39.073,-38.762,-38.801,-39.924,-39.032,-41.061,-40.541,-41.393,-40.092,-40.859,-41.397,-41.679,,-41.341,-43.132,-45.463,-44.847,-44.76,-46.546,-47.271,-46.228,-47.652,-47.063,-48.004,-48.168,-47.284,-47.288,-47.751,-47.297
-119.7049,36.1352,0.0,-5.0609,0.12361,-0.22763,-3.0797,-0.88491,-4.6291,-4.6527,-6.8471,-7.337,-7.7578,-10.776,-12.086,-11.033,-11.985,-13.997,-14.509,-14.099,-15.537,-14.112,-15.343,-15.108,-16.334,-15.453,-13.727,-15.118,-17.289,-17.708,-16.679,-17.634,-15.417,-19.083,-20.777,-19.77,-22.494,-24.568,-25.783,-25.21,-27.868,-27.658,-26.775,-26.352,-28.641,-27.928,-28.14,-28.371,-28.742,-27.583,-27.853,-26.791,-27.753,-27.078,-24.191,-26.949,-25.643,-26.06,-25.85,-24.198,-24.786,-24.872,-22.541,-23.46,-22.499,-22.504,-25.504,-21.259,-23.473,-22.995,-24.839,-25.786,-26.152,-27.679,-24.696,-24.848,-25.634,-25.912,-26.587,-25.93,-25.073,-26.98,-26.957,-27.377,-27.132,-28.121,-28.384,-27.25,-29.977,-29.244,-30.48,-28.872,-30.382,-31.647,-32.121,,-30.859,-33.908,-35.672,-35.569,-34.59,-37.039,-37.341,-36.881,-37.565,-37.253,-39.492,-38.851,-38.154,-37.942,-38.932,-38.77
-119.7049,36.3353,0.0,-3.7942,0.12137,0.24212,-3.3326,-2.2385,-5.264,-6.211,-7.9485,-10.342,-11.197,-14.93,-16.159,-15.734,-16.783,-18.396,-18.634,-18.626,-18.396,-17.974,-19.407,-18.196,-20.003,-19.871,-17.557,-17.84,-23.422,-23.469,-22.655,-24.365,-22.764,-25.397,-27.806,-28.526,-29.666,-32.132,-33.822,-33.22,-35.046,-34.964,-34.634,-34.322,-34.424,-34.873,-35.086,-35.253,-36.016,-35.188,-35.603,-35.395,-36.167,-35.851,-33.041,-36.668,-35.638,-36.869,-37.234,-36.944,-37.148,-38.509,-37.625,-37.242,-37.108,-36.557,-40.912,-37.201,-40.37,-38.733,-41.046,-42.776,-42.696,-44.372,-43.185,-42.243,-42.515,-42.96,-42.727,-42.836,-41.735,-43.553,-43.286,-44.048,-43.797,-44.251,-45.316,-44.414,-46.494,-46.013,-47.222,-46.09,-46.678,-47.455,-47.528,,-47.19,-48.78,-51.625,-50.92,-51.022,-53.337,-53.446,-52.44,-53.892,-53.309,-54.752,-54.474,-53.553,-53.623,-54.2,-53.741
-119.7009,36.3853,0.0,-3.8012,-0.11609,0.24142,-2.4673,-0.7269,-3.9785,-4.4406,-4.738,-7.593,-8.2897,-11.528,-12.042,-11.672,-12.502,-14.084,-14.319,-14.357,-13.763,-13.755,-15.035,-13.847,-15.624,-15.08,-12.735,-13.594,-18.386,-17.929,-17.316,-19.144,-16.897,-19.302,-21.467,-21.888,-22.253,-24.717,-26.053,-25.779,-27.0,-27.182,-27.219,-26.838,-26.771,-27.115,-27.712,-27.651,-28.395,-27.604,-27.707,-27.797,-28.464,-28.163,-24.53,-28.574,-27.709,-28.813,-29.169,-29.052,-28.949,-30.381,-29.554,-29.244,-29.448,-28.476,-33.25,-29.988,-32.54,-30.931,-33.383,-34.608,-34.723,-36.395,-35.622,-34.408,-34.349,-34.985,-34.672,-34.846,-33.857,-35.659,-35.146,-35.725,-35.605,-35.392,-36.581,-35.655,-37.558,-36.906,-37.571,-36.403,-37.033,-37.629,-37.66,,-37.582,-39.43,-41.348,-40.693,-40.552,-41.808,-42.899,-41.727,-42.989,-42.37,-43.35,-43.61,-42.293,-42.448,-42.838,-42.395
-119.6989,36.1552,0.0,-5.1655,-0.14606,-0.78507,-4.0918,-2.1181,-6.1272,-6.4319,-8.7004,-9.545,-10.065,-13.41,-15.089,-14.135,-15.449,-17.267,-17.916,-17.435,-18.933,-17.549,-18.812,-18.746,-20.056,-19.332,-17.565,-19.406,-21.556,-22.141,-21.42,-22.364,-20.066,-23.688,-25.498,-24.802,-27.585,-29.775,-30.999,-30.492,-33.154,-33.013,-32.371,-32.013,-33.867,-33.201,-33.539,-33.749,-34.102,-33.221,-33.659,-32.667,-33.572,-32.948,-30.026,-32.897,-31.69,-31.899,-31.458,-30.475,-31.061,-31.274,-28.935,-29.725,-28.978,-28.991,-32.246,-28.048,-30.403,-29.649,-31.446,-32.474,-32.789,-34.227,-31.252,-31.508,-32.406,-32.72,-33.208,-32.917,-31.979,-33.646,-34.012,-34.588,-34.588,-35.541,-35.701,-34.865,-37.325,-36.577,-37.952,-36.33,-37.812,-39.107,-39.705,,-38.48,-41.673,-43.574,-43.402,-42.357,-44.929,-45.355,-45.003,-45.711,-45.524,-47.56,-47.324,-46.444,-46.397,-47.266,-47.218
-119.6989,36.2712,0.0,-4.8383,0.51382,0.81239,-2.9877,-1.9202,-5.6843,-6.5846,-8.5462,-11.622,-13.31,-16.522,-17.722,-17.089,-18.256,-19.609,-19.895,-19.256,-19.436,-18.305,-19.837,-18.278,-20.318,-20.067,-18.031,-21.26,-23.668,-24.472,-24.184,-25.514,-24.222,-27.37,-29.28,-30.643,-31.9,-34.281,-35.476,-35.185,-37.051,-36.698,-36.249,-35.698,-35.705,-36.12,-35.926,-36.137,-36.855,-35.618,-36.317,-35.455,-36.378,-35.554,-33.113,-35.828,-34.94,-35.699,-36.041,-35.195,-35.897,-37.205,-35.979,-36.067,-35.677,-35.661,-39.688,-36.016,-38.414,-38.006,-39.782,-41.533,-42.028,-43.496,-41.712,-40.92,-41.213,-41.435,-41.216,-41.265,-39.843,-41.457,-41.579,-42.634,-42.581,-43.01,-43.908,-42.911,-45.536,-45.197,-47.278,-46.178,-47.008,-47.923,-47.877,,-47.481,-49.71,-52.713,-52.616,-51.934,-54.12,-53.896,-53.452,-54.264,-53.462,-55.263,-54.392,-53.611,-53.419,-53.915,-53.23
-119.6989,36.3533,0.0,-4.0157,0.1194,0.14304,-2.9476,-1.8156,-4.6976,-5.4579,-6.9265,-9.3684,-10.027,-13.581,-14.557,-14.053,-15.009,-16.566,-16.784,-16.772,-16.464,-16.267,-17.704,-16.438,-18.372,-18.099,-15.665,-15.954,-21.308,-21.285,-20.64,-22.46,-20.489,-23.05,-25.545,-26.109,-26.886,-29.386,-31.122,-30.59,-31.886,-32.076,-31.812,-31.426,-31.438,-32.038,-32.16,-32.505,-33.25,-32.465,-32.749,-32.602,-33.396,-33.064,-29.552,-33.772,-32.76,-34.172,-34.409,-34.381,-34.473,-35.982,-34.934,-34.799,-34.684,-34.096,-38.773,-35.258,-38.265,-36.577,-39.037,-40.552,-40.724,-42.341,-41.333,-40.243,-40.465,-41.079,-40.801,-40.866,-39.992,-41.739,-41.366,-42.086,-41.912,-41.982,-43.143,-42.255,-44.313,-43.874,-44.875,-43.812,-44.31,-44.88,-45.014,,-44.81,-46.551,-49.258,-48.631,-48.695,-50.93,-51.206,-50.189,-51.52,-51.058,-52.08,-52.065,-51.279,-51.285,-51.844,-51.325
-119.6969,36.4373,0.0,-3.635,0.34401,1.2491,-1.2323,0.90356,-0.81322,-0.55078,0.23176,-1.3705,-1.3182,-3.038,-3.1127,-2.2023,-2.8088,-4.0641,-4.3266,-4.1024,-3.3571,-3.2684,-4.1228,-3.2242,-4.5066,-4.3409,-2.1082,-2.2507,-5.9089,-5.3611,-3.8058,-5.3585,-3.1737,-4.7321,-5.8382,-6.0123,-5.5539,-7.2382,-8.158,-7.9747,-7.8291,-8.1892,-8.0982,-7.9475,-7.9057,-7.7195,-7.8912,-8.0292,-8.7124,-7.8557,-7.7885,-8.0232,-8.5181,-7.9799,-4.734,-8.5502,-7.7392,-8.6469,-9.0577,-8.4815,-8.0332,-9.1803,-8.365,-7.9473,-7.9568,-6.2014,-10.88,-7.9814,-9.5816,-7.9912,-9.9875,-10.954,-10.833,-11.907,-11.297,-10.185,-9.943,-10.438,-9.967,-10.27,-9.3055,-10.468,-10.246,-10.209,-10.386,-9.8838,-11.011,-9.7904,-10.942,-10.254,-10.69,-9.5175,-10.153,-10.367,-10.0,,-9.8688,-10.999,-12.205,-11.363,-10.791,-11.517,-12.464,-11.551,-12.45,-12.092,-12.918,-13.2,-11.851,-11.958,-12.43,-11.944
-119.6949,36.1232,0.0,-4.9747,0.17232,-0.53412,-3.3055,-0.99119,-4.685,-4.6001,-6.9267,-7.145,-7.6307,-10.509,-11.956,-10.826,-11.407,-13.473,-13.872,-13.351,-14.787,-13.317,-14.212,-13.874,-15.459,-14.434,-12.621,-13.617,-16.158,-16.73,-15.603,-16.581,-14.428,-18.069,-19.697,-18.607,-21.488,-23.453,-24.365,-23.994,-26.301,-26.446,-25.559,-24.931,-27.073,-26.53,-26.717,-27.087,-27.274,-26.109,-26.377,-25.106,-26.076,-25.36,-23.103,-25.244,-24.089,-24.413,-23.974,-22.602,-23.241,-23.376,-21.26,-21.942,-21.112,-20.945,-24.017,-19.997,-21.806,-21.863,-23.691,-24.48,-24.846,-26.375,-23.086,-23.529,-24.338,-24.431,-24.975,-25.467,-24.871,-26.964,-27.369,-27.859,-27.719,-28.654,-29.057,-27.913,-30.764,-29.867,-31.007,-29.627,-31.272,-32.248,-32.729,,-31.697,-34.509,-36.472,-36.567,-35.528,-38.19,-38.118,-37.63,-38.235,-37.616,-39.911,-39.278,-38.515,-38.304,-39.646,-39.254
-119.6949,36.3213,0.0,-3.7958,0.13249,-0.061742,-3.7735,-2.8405,-5.9483,-7.2864,-9.1995,-12.012,-12.879,-16.518,-18.015,-17.598,-19.004,-20.623,-21.032,-20.788,-20.967,-20.339,-21.689,-20.822,-22.587,-22.353,-20.213,-20.829,-26.083,-26.223,-25.494,-27.315,-25.748,-28.805,-30.938,-32.089,-33.348,-36.239,-37.682,-37.247,-39.047,-39.039,-38.77,-38.359,-38.525,-38.971,-39.432,-39.331,-40.03,-39.229,-39.577,-39.441,-40.323,-39.977,-37.267,-40.846,-39.749,-40.866,-41.116,-40.74,-41.117,-42.351,-41.851,-41.422,-41.065,-40.578,-45.034,-41.368,-44.397,-43.158,-45.187,-46.953,-47.162,-49.022,-47.552,-46.717,-47.06,-47.46,-47.326,-47.373,-46.326,-48.065,-47.963,-48.77,-48.727,-49.156,-50.153,-49.099,-51.301,-50.861,-52.25,-51.189,-51.903,-52.753,-52.667,,-52.437,-54.08,-57.098,-56.731,-56.898,-59.237,-59.2,-58.504,-59.67,-59.2,-60.68,-60.149,-59.235,-59.283,-59.829,-59.351
-119.6949,36.4053,0.0,-4.1487,0.33387,0.94515,-1.5353,0.54202,-2.1111,-2.3251,-2.0014,-4.0387,-4.0591,-6.6375,-6.912,-6.608,-7.3459,-8.6724,-9.0066,-8.9795,-8.3288,-8.165,-9.3454,-8.2584,-9.7476,-9.2173,-7.0101,-7.2867,-11.296,-11.221,-10.03,-11.433,-9.6154,-11.536,-13.236,-13.625,-13.544,-15.788,-16.831,-16.641,-17.197,-17.359,-17.547,-17.102,-17.127,-17.234,-17.492,-17.698,-18.462,-17.504,-17.636,-17.805,-18.447,-17.96,-14.385,-18.327,-17.616,-18.447,-18.843,-18.479,-18.08,-19.355,-18.635,-18.258,-18.279,-16.794,-21.507,-18.38,-20.668,-18.888,-20.846,-21.934,-21.978,-23.352,-22.599,-21.46,-21.214,-21.839,-21.627,-21.908,-20.935,-22.234,-21.883,-21.995,-22.032,-21.757,-22.916,-21.989,-23.015,-22.463,-23.07,-21.815,-22.634,-23.158,-22.708,,-22.879,-24.409,-25.686,-24.902,-24.409,-25.283,-26.416,-25.404,-26.531,-25.975,-27.006,-27.182,-25.778,-25.959,-26.371,-26.012
-119.6929,36.2893,0.0,-4.2936,0.46831,0.14111,-3.5817,-2.7892,-6.3003,-7.0468,-9.3292,-12.171,-13.277,-16.669,-18.06,-17.413,-18.885,-20.551,-20.946,-20.512,-20.871,-20.095,-21.613,-20.35,-22.758,-22.253,-20.524,-22.243,-25.823,-26.361,-26.078,-27.854,-26.473,-29.719,-32.426,-33.69,-35.059,-37.653,-38.807,-38.63,-40.107,-39.999,-39.829,-39.305,-39.568,-40.135,-40.152,-40.352,-41.102,-40.137,-40.785,-40.253,-41.412,-41.019,-38.786,-41.738,-40.649,-41.557,-41.829,-41.341,-42.005,-43.603,-42.933,-42.711,-42.268,-41.915,-46.159,-42.491,-45.227,-44.551,-46.062,-47.75,-48.185,-49.742,-48.103,-47.156,-47.532,-47.769,-47.484,-47.806,-46.479,-48.424,-48.303,-49.16,-49.44,-50.159,-51.096,-49.97,-52.533,-51.939,-53.811,-53.082,-53.937,-54.81,-54.777,,-54.886,-56.786,-59.637,-59.549,-59.309,-61.54,-61.432,-60.876,-61.953,-61.262,-63.011,-62.234,-61.391,-61.627,-62.166,-61.633
-119.6909,36.2572,0.0,-4.4759,0.36746,0.2082,-3.5979,-2.6346,-6.0921,-7.2239,-9.8958,-12.996,-14.449,-17.408,-18.962,-18.459,-19.465,-20.812,-21.187,-20.622,-21.023,-20.156,-21.695,-20.556,-22.674,-22.241,-20.281,-23.009,-25.796,-26.028,-26.508,-28.002,-26.341,-30.14,-32.175,-33.409,-34.717,-37.068,-38.258,-37.519,-39.58,-39.343,-38.859,-38.491,-39.132,-39.404,-39.308,-39.522,-40.121,-39.05,-39.77,-38.938,-39.922,-39.248,-36.673,-39.701,-38.839,-39.473,-39.615,-38.988,-39.745,-40.831,-39.634,-40.064,-39.727,-39.696,-43.615,-39.727,-41.728,-41.498,-43.273,-44.934,-45.324,-46.499,-44.699,-44.265,-44.787,-44.816,-44.657,-44.885,-43.776,-45.03,-45.419,-46.338,-46.242,-46.914,-47.59,-46.656,-49.197,-48.884,-50.981,-49.725,-50.495,-51.65,-51.812,,-51.303,-53.799,-56.547,-56.427,-55.539,-57.599,-58.0,-57.591,-58.103,-57.414,-59.273,-58.428,-57.507,-57.578,-58.125,-57.566
-119.6909,36.3733,0.0,-3.9171,0.044265,0.23365,-2.6834,-1.0996,-4.0252,-4.6086,-5.6147,-7.7619,-7.8454,-11.023,-11.659,-11.273,-11.947,-13.493,-13.667,-13.688,-13.317,-13.25,-14.481,-13.33,-15.322,-14.837,-12.381,-12.938,-17.7,-17.577,-17.056,-18.936,-16.615,-18.941,-21.377,-21.622,-22.139,-24.652,-26.109,-25.869,-26.953,-26.985,-26.981,-26.54,-26.546,-26.884,-27.483,-27.489,-28.162,-27.498,-27.546,-27.717,-28.451,-28.193,-24.638,-28.865,-28.033,-28.934,-29.484,-29.467,-29.431,-30.89,-30.0,-29.871,-29.686,-28.825,-33.629,-30.393,-32.858,-31.303,-33.969,-35.14,-35.467,-37.154,-36.174,-35.14,-35.191,-35.838,-35.623,-35.62,-34.964,-36.668,-36.382,-36.846,-36.732,-36.717,-37.886,-36.787,-38.929,-38.14,-39.178,-37.927,-38.516,-38.988,-38.911,,-38.901,-40.898,-42.884,-42.3,-42.318,-44.006,-44.717,-43.61,-44.87,-44.403,-45.378,-45.471,-44.385,-44.592,-44.981,-44.543
-119.6849,36.3933,0.0,-3.6631,0.26876,0.45691,-2.0489,-0.45635,-3.0005,-3.2898,-3.4934,-5.6207,-5.5245,-8.1846,-8.7057,-8.5256,-9.2721,-10.639,-10.855,-10.765,-10.355,-10.247,-11.303,-10.316,-12.039,-11.332,-9.2978,-9.5253,-13.884,-13.817,-13.224,-14.816,-12.645,-14.908,-17.126,-17.344,-17.665,-19.842,-21.345,-21.092,-21.801,-22.012,-22.18,-21.772,-21.606,-21.91,-22.246,-22.411,-23.145,-22.314,-22.398,-22.594,-23.205,-22.905,-19.402,-23.545,-22.664,-23.505,-23.967,-23.714,-23.598,-24.981,-24.28,-24.055,-23.98,-22.588,-27.353,-24.325,-26.678,-24.976,-27.135,-28.378,-28.499,-29.945,-29.188,-28.206,-27.965,-28.609,-28.298,-28.526,-27.67,-29.131,-28.826,-29.053,-29.181,-28.954,-30.315,-29.11,-31.015,-30.044,-30.878,-29.589,-30.411,-30.914,-30.454,,-30.649,-32.372,-33.867,-33.219,-32.893,-34.044,-34.905,-33.93,-35.075,-34.487,-35.588,-35.809,-34.461,-34.77,-35.001,-34.674
-119.6809,36.1292,0.0,-4.8817,-0.08142,-0.81892,-4.0636,-2.0628,-5.5896,-5.6796,-8.177,-8.5002,-9.1003,-12.173,-13.536,-12.597,-13.54,-15.715,-16.171,-16.069,-17.86,-16.4,-17.401,-17.103,-18.649,-17.783,-16.051,-17.074,-19.393,-20.036,-18.993,-19.884,-17.705,-21.347,-22.997,-22.053,-24.897,-26.942,-27.948,-27.714,-30.374,-30.182,-29.35,-28.92,-31.281,-30.62,-30.856,-31.119,-31.532,-30.447,-30.856,-29.595,-30.499,-29.768,-27.152,-29.699,-28.526,-28.587,-28.293,-27.007,-27.47,-27.857,-25.839,-26.354,-25.663,-25.204,-28.304,-24.429,-26.241,-26.137,-27.797,-28.557,-28.921,-30.473,-27.153,-27.558,-28.414,-28.432,-29.049,-28.991,-28.227,-30.244,-30.337,-30.927,-30.947,-31.839,-32.03,-31.021,-33.796,-32.93,-34.239,-32.839,-34.257,-35.329,-35.948,,-34.926,-37.721,-39.786,-39.772,-38.729,-41.371,-41.504,-41.028,-41.567,-41.006,-43.094,-42.79,-41.911,-41.959,-43.124,-42.92
-119.6789,36.4133,0.0,-3.6753,0.11361,0.97762,-1.0318,0.89899,-2.2702,-1.5349,-1.3677,-2.4985,-2.2669,-4.2078,-4.287,-3.824,-4.2104,-5.1627,-5.2983,-5.0873,-4.3452,-4.1833,-5.079,-4.0934,-5.1678,-4.6772,-2.5888,-2.8332,-6.8467,-6.3987,-5.3427,-6.9514,-4.7885,-6.3416,-7.6557,-7.709,-7.187,-9.0668,-10.206,-9.8876,-10.085,-10.213,-10.201,-9.7815,-9.7296,-9.7044,-9.9103,-10.101,-10.827,-9.8892,-9.8897,-10.091,-10.44,-9.9077,-6.6332,-10.125,-9.4435,-10.138,-10.383,-9.7866,-9.2777,-10.599,-10.041,-9.8792,-9.8279,-8.1578,-12.924,-10.061,-12.002,-10.26,-11.827,-13.024,-13.021,-14.072,-13.239,-12.206,-11.991,-12.514,-12.108,-12.376,-11.312,-12.445,-12.169,-12.186,-12.284,-11.903,-13.035,-11.962,-13.237,-12.127,-12.737,-11.469,-11.877,-12.113,-11.993,,-11.959,-13.13,-14.393,-13.627,-13.026,-13.85,-14.782,-13.751,-14.874,-14.416,-15.324,-15.514,-14.139,-14.269,-14.54,-14.125
-119.6769,36.3813,0.0,-3.6213,0.49878,0.73929,-2.1195,-0.71912,-3.1067,-3.2797,-4.3032,-6.3853,-6.0319,-8.9143,-9.7472,-9.1859,-9.8982,-11.051,-11.159,-11.071,-10.692,-10.442,-11.481,-10.448,-12.448,-11.794,-9.6007,-10.717,-14.441,-14.776,-13.912,-15.808,-13.259,-15.392,-17.249,-17.326,-17.871,-19.881,-21.31,-21.081,-21.914,-21.674,-21.76,-21.202,-20.985,-21.33,-21.817,-21.822,-22.48,-21.725,-21.769,-21.965,-22.603,-22.249,-18.886,-22.987,-22.209,-22.788,-23.254,-23.077,-22.917,-24.277,-23.345,-23.394,-23.053,-21.731,-26.425,-23.165,-25.559,-23.881,-25.869,-27.211,-27.388,-28.841,-27.727,-26.844,-26.723,-27.287,-26.96,-26.982,-26.313,-27.888,-27.675,-27.894,-28.03,-27.894,-29.106,-27.904,-30.077,-29.165,-30.043,-28.675,-29.294,-29.838,-29.295,,-29.507,-31.22,-32.764,-32.189,-31.889,-33.621,-34.063,-33.004,-34.205,-33.599,-34.612,-34.69,-33.209,-33.584,-33.921,-33.581
