Longitude,Latitude,2014-11-08,2014-12-02,2014-12-26,2015-02-12,2015-03-08,2015-04-01,2015-04-25,2015-05-19,2015-06-12,2015-07-06,2015-07-30,2015-08-23,2015-09-16,2015-10-10,2015-11-03,2015-11-27,2015-12-09,2015-12-21,2016-01-14,2016-01-26,2016-02-07,2016-02-19,2016-03-02,2016-03-14,2016-03-26,2016-04-07,2016-04-19,2016-05-01,2016-05-13,2016-05-25,2016-06-06,2016-06-30,2016-07-24,2016-08-17,2016-09-10,2016-09-22,2016-10-04,2016-10-16,2016-10-28,2016-11-09,2016-11-21,2016-12-03,2016-12-15,2016-12-27,2017-01-08,2017-01-14,2017-01-20,2017-01-26,2017-02-01,2017-02-13,2017-02-25,2017-03-09,2017-03-21,2017-04-02,2017-04-14,2017-04-26,2017-05-08,2017-05-20,2017-06-01,2017-06-13,2017-06-25,2017-07-07,2017-07-19,2017-07-31,2017-08-12,2017-08-24,2017-09-05,2017-09-17,2017-09-29,2017-10-11,2017-10-23,2017-11-04,2017-11-16,2017-11-28,2017-12-10,2017-12-22,2018-01-03,2018-01-15,2018-01-27,2018-02-08,2018-02-20,2018-03-04,2018-03-16,2018-03-28,2018-04-09,2018-04-21,2018-05-03,2018-05-15,2018-05-27,2018-06-08,2018-06-20,2018-07-02,2018-07-14,2018-07-26,2018-08-07,2018-08-19,2018-08-31,2018-09-12,2018-09-24,2018-10-06,2018-10-18,2018-10-30,2018-11-11,2018-11-17,2018-11-23,2018-12-05,2018-12-17,2018-12-29,2019-01-10,2019-01-22
-119.201,36.2172,0.0,-0.86578,-0.93685,-2.5921,-2.9583,-3.7003,-3.3798,-5.418,-6.1758,-6.9402,-6.4564,-7.8488,-13.734,-12.665,-12.421,-13.259,-13.303,-11.641,-15.577,-14.001,-13.398,-13.923,-15.297,-14.226,-14.916,-15.376,-15.165,-15.735,-16.331,-17.134,-17.881,-18.578,-20.418,-19.662,-21.373,-21.986,-21.933,-21.785,-23.617,-22.353,-22.579,-22.238,-23.414,-24.104,-23.621,-24.505,-24.275,-24.118,-23.947,-23.824,-24.939,-24.747,-24.894,-25.645,-26.922,-24.802,-24.28,-24.824,-26.543,-26.692,-26.748,-27.496,-28.635,-27.729,-29.795,-28.758,-26.402,-28.042,-28.91,-27.293,-28.698,-30.299,-28.239,-27.504,-29.912,-29.868,-29.651,-29.316,-29.132,-30.865,-30.834,-30.964,-29.505,-31.138,-33.832,-30.251,-31.712,-31.18,-33.632,-34.097,-34.679,-33.52,-33.979,,-33.653,-35.351,-33.103,-35.854,-35.314,-36.549,-35.046,-35.916,-35.453,-35.489,-35.61,-35.659,-34.874,-35.879,-37.044,-36.529
-119.197,35.9532,0.0,-1.6639,0.41343,-0.63825,-1.8755,-1.8873,-3.4032,-6.1207,-7.6558,-9.9445,-11.545,-13.03,-17.666,-17.625,-15.33,-16.297,-16.108,-13.457,-17.579,-15.273,-14.48,-15.142,-17.746,-16.028,-15.892,-15.052,-18.073,-17.678,-18.22,-21.242,-21.075,-23.128,-27.476,-25.57,-29.851,-29.732,-28.576,-28.679,-32.398,-29.848,-30.069,-28.148,-29.305,-28.946,-28.764,-30.078,-29.567,-29.249,-29.213,-28.878,-29.575,-29.983,-29.737,-30.845,-32.27,-29.758,-29.992,-31.545,-33.002,-33.911,-34.633,-34.999,-36.717,-35.929,-38.804,-36.466,-34.107,-36.882,-38.157,-37.557,-38.899,-39.583,-37.416,-36.721,-38.869,-38.234,-37.792,-37.282,-36.907,-38.369,-39.2,-39.323,-36.684,-38.107,-41.49,-37.894,-40.098,-39.008,-42.613,-43.612,-46.332,-44.815,-45.468,,-46.963,-47.94,-48.775,-49.969,-48.75,-51.949,-50.036,-49.6,-49.566,-49.327,-50.044,-49.108,-48.045,-47.554,-49.137,-48.344
-119.197,36.1532,0.0,-1.2917,-0.56573,-2.4342,-3.331,-3.3942,-3.1222,-5.331,-6.3608,-7.5604,-7.9655,-9.96,-15.849,-14.8,-13.805,-14.534,-15.088,-12.633,-16.797,-15.031,-14.225,-15.032,-17.02,-16.03,-17.072,-16.453,-17.843,-18.122,-18.854,-20.024,-21.021,-22.577,-25.108,-24.906,-27.822,-28.374,-28.352,-28.177,-30.482,-29.389,-29.08,-28.677,-30.26,-30.016,-29.498,-30.62,-30.258,-29.897,-29.926,-29.743,-30.709,-30.608,-31.186,-31.977,-33.269,-31.616,-30.8,-31.502,-33.31,-34.022,-33.272,-34.255,-36.189,-35.657,-38.631,-37.284,-34.971,-37.085,-37.791,-35.976,-37.298,-38.731,-36.848,-35.89,-38.201,-38.08,-37.797,-37.3,-37.253,-38.967,-39.568,-39.469,-37.932,-39.378,-42.011,-38.37,-40.033,-39.152,-41.697,-42.43,-43.91,-42.734,-42.854,,-43.615,-45.633,-44.503,-47.044,-46.009,-47.766,-46.439,-46.842,-46.356,-46.374,-46.356,-46.471,-44.814,-46.132,-47.333,-46.898
-119.195,35.9212,0.0,-2.0597,0.35921,-0.55097,-1.2549,-1.4018,-3.1792,-5.641,-7.9811,-10.639,-13.307,-15.321,-21.542,-22.184,-19.472,-20.634,-20.52,-17.664,-21.776,-19.509,-18.57,-19.342,-21.874,-20.047,-19.608,-18.834,-21.663,-21.569,-21.964,-24.684,-23.658,-25.875,-30.265,-28.503,-32.586,-32.706,-31.764,-31.636,-35.692,-33.293,-33.269,-31.286,-32.204,-32.025,-31.498,-33.078,-32.573,-32.173,-32.195,-31.552,-32.203,-32.68,-31.971,-33.107,-34.695,-32.014,-31.587,-33.475,-34.408,-35.529,-36.258,-36.374,-37.456,-36.982,-39.491,-37.301,-35.155,-37.73,-39.381,-38.811,-40.131,-41.099,-38.585,-37.785,-40.12,-39.214,-38.789,-38.164,-37.853,-39.39,-40.14,-39.436,-37.044,-38.717,-41.693,-37.806,-41.041,-38.835,-42.225,-43.058,-45.975,-43.65,-44.379,,-45.1,-46.447,-47.15,-48.275,-47.224,-50.46,-48.355,-47.941,-47.83,-47.524,-48.13,-47.169,-46.306,-45.548,-47.257,-46.486
-119.195,36.1212,0.0,-1.2863,0.15213,-1.6164,-2.7304,-2.8428,-2.5143,-4.8644,-7.8385,-8.663,-10.181,-12.157,-17.889,-16.398,-14.701,-15.334,-15.624,-12.936,-16.768,-14.721,-14.121,-14.927,-17.008,-15.516,-16.336,-15.272,-17.106,-17.083,-17.991,-19.687,-20.589,-23.733,-26.601,-24.988,-27.14,-27.535,-26.709,-26.774,-29.471,-27.529,-26.919,-26.376,-27.736,-27.353,-26.644,-27.836,-27.393,-26.96,-27.007,-26.861,-27.756,-27.647,-28.383,-28.715,-29.325,-27.434,-26.732,-27.577,-29.217,-29.526,-28.76,-29.844,-31.616,-30.699,-33.575,-31.249,-29.118,-30.681,-31.363,-29.428,-30.614,-31.605,-29.937,-28.216,-30.136,-29.792,-29.524,-28.862,-28.51,-29.886,-30.725,-30.436,-28.598,-30.087,-32.563,-28.724,-30.57,-29.606,-32.255,-34.229,-35.699,-34.183,-33.867,,-33.608,-34.808,-33.955,-36.01,-34.539,-36.655,-34.913,-34.595,-34.128,-33.777,-33.615,-33.37,-31.327,-32.528,-33.76,-33.083
-119.195,36.2372,0.0,-0.086433,-0.91993,-2.4239,-2.2045,-2.7817,-2.2571,-4.1203,-4.4957,-4.9463,-4.0242,-4.8448,-10.348,-8.5027,-8.4742,-9.3034,-9.2742,-7.7783,-11.621,-10.158,-9.4668,-9.9411,-11.159,-10.074,-10.65,-11.515,-11.086,-12.014,-12.69,-12.84,-13.265,-13.867,-14.963,-13.612,-14.882,-15.819,-15.478,-15.476,-17.208,-15.361,-15.707,-15.59,-15.945,-17.756,-17.511,-18.412,-18.15,-18.011,-17.794,-17.78,-18.742,-18.557,-18.617,-19.53,-20.771,-18.777,-18.022,-18.698,-19.934,-20.265,-19.849,-20.493,-21.826,-20.735,-22.674,-21.767,-19.302,-20.956,-21.99,-20.382,-21.371,-23.183,-21.103,-20.308,-22.665,-22.516,-22.215,-21.979,-21.906,-23.321,-23.215,-23.474,-21.764,-23.403,-25.973,-22.094,-23.659,-22.817,-25.442,-25.631,-25.833,-24.207,-25.064,,-24.763,-26.276,-24.166,-26.798,-26.274,-27.14,-26.018,-27.002,-26.339,-26.59,-26.74,-26.653,-26.075,-27.045,-27.862,-27.594
-119.193,35.8892,0.0,-2.1933,0.04375,-0.58875,-1.3203,-1.1444,-3.0165,-5.8596,-8.3918,-11.265,-14.415,-16.301,-22.517,-22.832,-19.738,-21.281,-20.919,-18.157,-22.415,-19.925,-18.952,-19.816,-22.255,-20.976,-19.656,-19.09,-21.944,-21.022,-21.052,-23.897,-22.699,-24.316,-27.607,-25.374,-28.829,-28.719,-27.829,-26.925,-30.477,-28.395,-28.304,-26.657,-27.62,-27.463,-26.82,-28.662,-28.097,-27.61,-27.906,-26.96,-27.632,-28.017,-27.062,-27.99,-29.761,-26.752,-26.251,-27.591,-28.744,-29.694,-30.18,-30.119,-31.304,-30.591,-33.131,-30.529,-28.524,-30.815,-32.182,-31.369,-32.85,-33.658,-31.347,-30.602,-33.025,-32.178,-31.755,-31.221,-30.766,-32.21,-32.473,-32.316,-29.794,-31.498,-34.509,-30.322,-32.89,-30.84,-34.145,-34.098,-36.984,-34.63,-34.986,,-34.899,-36.312,-36.913,-38.007,-36.737,-39.689,-37.28,-37.048,-36.873,-36.706,-37.353,-36.657,-35.547,-34.949,-36.684,-36.111
-119.193,36.0052,0.0,-1.5081,-0.24873,-1.5143,-2.6096,-3.328,-4.3059,-6.9868,-7.2331,-8.6792,-9.4834,-11.67,-17.192,-16.936,-13.99,-15.368,-15.121,-12.561,-16.76,-14.5,-13.704,-14.215,-16.916,-15.231,-16.203,-14.978,-17.517,-17.611,-18.233,-20.987,-20.669,-22.37,-26.929,-24.953,-29.08,-29.522,-28.288,-29.434,-32.187,-29.628,-29.679,-28.411,-29.644,-29.077,-29.242,-30.356,-29.661,-29.349,-29.12,-29.013,-29.634,-29.825,-29.387,-30.656,-31.757,-29.403,-29.135,-30.396,-31.815,-32.552,-32.39,-32.955,-34.412,-33.328,-36.493,-33.942,-31.957,-35.033,-37.104,-36.168,-37.114,-38.045,-36.016,-35.057,-37.284,-36.694,-36.432,-35.922,-35.557,-36.748,-37.55,-37.478,-35.268,-36.58,-39.597,-35.665,-37.92,-36.754,-40.208,-41.713,-44.192,-43.172,-42.942,,-43.652,-44.257,-44.74,-47.01,-45.758,-48.512,-46.857,-46.563,-46.297,-45.969,-46.682,-45.934,-44.766,-44.578,-45.994,-45.447
-119.191,35.9732,0.0,-1.3275,0.29835,-0.89139,-1.5655,-1.9193,-3.4649,-6.2343,-6.7549,-8.6143,-9.609,-11.128,-16.1,-15.547,-13.169,-14.31,-14.123,-11.603,-15.619,-13.416,-12.458,-12.84,-15.599,-13.89,-14.372,-13.448,-16.352,-16.003,-16.336,-19.419,-18.827,-20.88,-24.982,-22.798,-26.592,-26.574,-25.164,-25.647,-28.561,-26.271,-26.335,-24.714,-25.872,-25.495,-25.393,-26.638,-25.924,-25.716,-25.596,-25.324,-25.913,-26.17,-26.223,-26.844,-28.172,-25.681,-25.334,-26.938,-28.259,-28.966,-29.367,-30.109,-31.218,-30.481,-33.639,-31.072,-28.649,-31.406,-33.01,-31.993,-33.2,-34.011,-31.8,-30.897,-33.16,-32.644,-32.228,-31.756,-31.371,-32.83,-33.719,-33.448,-30.928,-32.266,-35.516,-31.744,-34.195,-32.852,-36.453,-37.416,-39.849,-38.81,-39.179,,-39.881,-41.095,-41.603,-43.043,-41.624,-44.538,-42.481,-42.05,-42.113,-41.776,-42.339,-41.461,-40.529,-40.224,-41.694,-41.337
-119.189,36.0572,0.0,-1.2161,-0.9104,-2.129,-3.5292,-3.9493,-4.3198,-6.9811,-8.4042,-10.329,-11.771,-15.109,-21.191,-20.417,-18.662,-20.55,-20.799,-18.095,-22.589,-20.56,-19.918,-20.537,-23.22,-22.103,-22.519,-21.116,-23.382,-23.41,-23.917,-26.526,-27.457,-31.331,-35.264,-33.962,-38.566,-39.487,-38.295,-39.183,-41.968,-40.423,-40.513,-39.742,-40.893,-40.658,-41.054,-41.955,-41.188,-41.146,-41.602,-41.109,-41.91,-41.931,-41.36,-42.827,-43.51,-41.613,-40.95,-42.27,-43.474,-44.218,-43.717,-44.924,-46.719,-45.547,-48.906,-47.047,-45.417,-48.181,-49.151,-47.907,-49.171,-50.62,-49.152,-47.694,-49.928,-49.686,-49.476,-49.296,-49.033,-50.293,-51.747,-51.767,-50.523,-51.899,-54.747,-50.703,-52.418,-51.016,-54.058,-55.926,-58.347,-58.52,-58.95,,-59.879,-61.569,-62.424,-65.073,-64.149,-66.912,-65.42,-65.67,-65.944,-65.866,-66.385,-65.727,-64.235,-64.786,-66.114,-65.794
-119.187,35.9092,0.0,-1.9165,0.6113,-0.048449,-0.95865,-0.89768,-2.8307,-5.9628,-8.5216,-11.097,-14.198,-16.113,-22.336,-22.343,-19.293,-20.619,-20.323,-17.382,-21.538,-19.212,-18.165,-19.081,-21.653,-20.037,-19.321,-19.001,-21.678,-21.034,-21.259,-24.302,-23.425,-25.605,-29.287,-27.216,-30.825,-30.84,-29.893,-29.177,-33.02,-30.602,-30.579,-28.72,-29.533,-29.192,-28.585,-30.302,-29.731,-29.278,-29.333,-28.718,-29.391,-29.856,-29.309,-30.134,-31.994,-29.154,-28.894,-30.678,-32.033,-32.948,-33.463,-33.667,-34.885,-34.0,-36.642,-33.899,-31.875,-34.244,-35.727,-34.856,-36.294,-37.132,-34.776,-33.852,-36.205,-35.337,-34.887,-34.221,-33.904,-35.315,-35.817,-35.55,-33.075,-34.777,-37.84,-33.883,-36.801,-34.817,-38.286,-38.735,-41.726,-39.567,-40.069,,-40.467,-41.781,-42.361,-43.532,-42.241,-45.183,-43.03,-42.675,-42.425,-42.234,-42.979,-41.977,-41.001,-40.257,-41.97,-41.223
-119.187,36.0252,0.0,-1.283,0.10543,-1.5828,-2.3079,-2.7059,-3.4144,-5.9483,-7.6947,-9.3158,-10.987,-13.296,-18.765,-18.041,-15.596,-17.022,-16.846,-14.22,-18.414,-16.279,-15.572,-15.985,-19.027,-17.111,-17.581,-16.453,-18.78,-18.758,-19.128,-21.546,-22.093,-25.461,-30.057,-28.341,-32.206,-32.288,-30.925,-31.826,-35.229,-32.449,-32.481,-31.394,-32.341,-32.139,-32.323,-33.215,-32.517,-32.295,-32.313,-31.993,-32.667,-32.703,-32.118,-33.683,-34.739,-32.551,-32.223,-33.543,-35.137,-35.888,-35.688,-36.639,-38.378,-37.342,-40.809,-38.432,-36.249,-38.613,-39.708,-38.542,-39.815,-40.892,-39.109,-38.037,-40.091,-39.471,-39.272,-38.892,-38.621,-39.56,-40.401,-40.64,-38.697,-40.095,-42.832,-39.066,-41.148,-40.122,-43.762,-45.665,-48.54,-47.866,-48.304,,-49.235,-50.454,-50.956,-53.009,-51.82,-54.484,-52.546,-52.702,-52.76,-52.394,-53.042,-52.408,-51.096,-51.083,-52.449,-52.012
-119.187,36.1412,0.0,-1.0783,-1.2915,-3.3445,-4.2547,-4.5698,-4.3667,-6.433,-7.8324,-9.5817,-10.122,-12.269,-18.529,-17.429,-16.736,-17.49,-17.861,-15.522,-19.984,-18.195,-17.369,-18.156,-20.078,-18.96,-19.577,-18.754,-20.376,-20.509,-21.375,-22.446,-23.295,-25.018,-27.436,-26.534,-29.004,-29.612,-29.129,-29.215,-31.599,-30.239,-29.889,-29.524,-31.106,-30.956,-30.322,-31.649,-31.129,-30.967,-31.026,-30.886,-31.878,-31.738,-32.302,-33.038,-33.898,-32.267,-31.442,-32.21,-33.923,-34.298,-33.262,-34.519,-36.312,-35.274,-37.844,-36.265,-34.24,-35.855,-36.698,-34.818,-36.069,-37.214,-35.662,-34.377,-36.655,-36.32,-36.0,-35.528,-35.365,-36.934,-37.344,-37.381,-35.574,-37.155,-39.68,-35.83,-37.509,-36.46,-39.225,-40.08,-41.556,-40.451,-40.287,,-40.08,-41.649,-40.557,-42.794,-41.737,-43.396,-41.959,-42.27,-41.788,-41.744,-41.612,-41.564,-39.839,-41.05,-42.184,-41.55
-119.185,35.8771,0.0,-1.999,0.35881,-0.22199,-0.63834,-0.24985,-1.8213,-4.3429,-5.9462,-8.0746,-11.478,-12.698,-18.438,-17.854,-14.248,-15.287,-14.893,-12.168,-16.25,-13.682,-12.423,-13.311,-15.799,-14.146,-12.937,-12.059,-14.767,-13.6,-13.68,-16.516,-15.013,-16.752,-19.592,-16.432,-19.619,-19.242,-18.351,-17.141,-20.567,-18.646,-18.459,-16.653,-17.403,-17.401,-16.806,-18.596,-17.846,-17.529,-17.921,-16.768,-17.408,-17.769,-16.518,-17.687,-19.396,-16.239,-15.553,-16.945,-18.053,-18.995,-19.099,-18.979,-20.466,-19.314,-21.888,-19.018,-17.053,-19.246,-20.487,-19.614,-21.247,-22.006,-19.576,-18.915,-21.546,-20.608,-20.175,-19.732,-19.196,-20.443,-20.689,-20.707,-18.161,-19.889,-22.842,-18.49,-20.937,-18.608,-21.792,-21.482,-24.245,-21.649,-21.611,,-21.325,-22.603,-23.044,-23.901,-22.708,-25.584,-23.108,-22.857,-22.666,-22.534,-23.244,-22.582,-21.449,-20.795,-22.64,-22.106
-119.185,36.1092,0.0,-0.94444,0.39436,-0.56799,-1.3435,-1.2365,-0.82388,-3.4368,-4.4385,-4.7715,-4.7106,-5.7568,-10.903,-9.3954,-7.2206,-7.9789,-8.3078,-5.5588,-9.4377,-7.2589,-6.5581,-7.2125,-8.8528,-7.4476,-7.9293,-6.5844,-8.5399,-8.6831,-9.1093,-10.404,-11.088,-12.415,-14.594,-12.987,-15.075,-15.544,-14.495,-14.741,-17.306,-15.296,-14.772,-14.193,-15.432,-15.169,-14.587,-15.614,-15.127,-14.58,-14.558,-14.441,-15.147,-14.814,-15.713,-15.817,-16.511,-14.554,-13.957,-14.687,-16.332,-16.606,-15.505,-16.962,-18.56,-17.642,-20.508,-18.037,-16.082,-17.568,-18.179,-16.171,-17.433,-18.436,-16.592,-14.926,-16.92,-16.374,-16.154,-15.455,-15.025,-16.317,-16.941,-16.744,-14.879,-16.26,-18.736,-14.838,-16.866,-15.898,-18.535,-19.585,-20.374,-19.089,-19.076,,-18.381,-19.587,-18.642,-20.829,-19.148,-21.242,-19.683,-19.34,-18.891,-18.508,-18.341,-17.983,-15.878,-17.076,-18.144,-17.51
-119.183,36.0772,0.0,-1.057,-0.013511,-1.1702,-2.1851,-3.1009,-3.6306,-6.5319,-8.2894,-10.545,-11.666,-14.313,-20.293,-19.239,-16.977,-18.182,-18.476,-15.739,-20.164,-18.015,-17.146,-17.814,-19.958,-18.888,-19.078,-17.486,-19.815,-19.765,-20.179,-22.335,-23.631,-27.391,-29.979,-28.713,-32.345,-32.729,-32.01,-32.967,-35.265,-33.321,-33.155,-32.402,-33.84,-33.417,-33.391,-34.414,-33.718,-33.499,-33.746,-33.392,-34.141,-33.97,-33.086,-34.675,-35.442,-33.838,-33.22,-34.109,-35.713,-36.226,-35.315,-36.895,-38.748,-37.676,-40.709,-38.839,-37.571,-39.257,-40.05,-38.746,-39.759,-41.061,-39.267,-37.853,-40.206,-39.77,-39.479,-39.113,-38.91,-40.239,-40.657,-40.637,-38.962,-40.309,-42.822,-38.78,-40.303,-39.26,-41.982,-43.898,-45.279,-46.312,-47.354,,-47.409,-49.31,-49.286,-51.929,-50.09,-52.932,-50.733,-50.617,-50.8,-50.636,-50.562,-50.054,-48.184,-48.983,-50.255,-50.143
-119.181,36.1612,0.0,-0.95427,-0.76135,-2.6937,-3.2307,-3.3104,-2.9299,-4.8468,-5.9079,-7.0863,-7.2274,-8.7847,-15.245,-13.899,-12.463,-13.3,-13.61,-11.265,-15.17,-13.193,-12.19,-12.992,-14.946,-13.67,-14.63,-13.959,-15.542,-15.541,-16.329,-17.332,-18.547,-20.264,-22.156,-21.074,-22.584,-23.263,-22.694,-22.304,-24.885,-23.264,-23.01,-22.422,-24.068,-23.558,-22.821,-23.902,-23.453,-23.102,-22.978,-22.889,-23.793,-23.692,-23.747,-25.665,-26.951,-24.758,-24.086,-24.896,-26.858,-27.2,-27.373,-28.491,-30.513,-29.625,-32.499,-30.385,-28.253,-30.216,-31.11,-29.251,-30.349,-31.525,-29.783,-28.891,-31.072,-30.948,-30.562,-29.973,-29.783,-31.809,-32.133,-32.02,-30.381,-31.765,-34.339,-30.639,-32.559,-31.49,-33.894,-35.102,-36.801,-36.056,-36.588,,-37.232,-39.54,-38.385,-40.73,-40.2,-41.244,-39.929,-40.138,-39.742,-39.861,-39.72,-39.54,-38.309,-39.32,-40.499,-39.979
-119.179,35.9292,0.0,-1.6815,0.33507,-0.32232,-1.0896,-1.333,-3.2328,-6.3843,-8.6162,-11.167,-14.162,-16.014,-21.673,-21.727,-18.794,-19.941,-19.771,-16.798,-20.755,-18.493,-17.543,-18.179,-20.68,-18.827,-18.731,-17.821,-20.491,-20.473,-20.653,-24.113,-23.443,-26.178,-30.43,-28.909,-33.058,-33.023,-31.842,-31.72,-35.798,-32.984,-32.996,-31.045,-32.016,-31.518,-31.052,-32.477,-31.865,-31.46,-31.517,-30.994,-31.649,-31.995,-31.699,-32.462,-34.267,-31.559,-31.59,-33.299,-34.794,-35.763,-36.433,-36.863,-38.646,-37.856,-40.879,-38.152,-35.73,-38.45,-39.873,-39.163,-40.379,-41.153,-38.779,-37.874,-40.23,-39.317,-38.899,-38.155,-37.78,-39.187,-39.892,-39.236,-36.972,-38.39,-41.392,-37.615,-40.493,-38.549,-42.521,-43.168,-46.011,-44.158,-44.603,,-45.658,-46.895,-47.425,-48.529,-47.344,-50.138,-48.268,-48.075,-47.759,-47.478,-48.067,-47.057,-46.02,-45.363,-46.935,-46.258
-119.179,36.0132,0.0,-1.0269,-0.16723,-1.5987,-2.915,-3.3454,-4.2388,-7.0949,-8.3341,-9.7178,-10.879,-12.78,-18.432,-17.805,-15.391,-16.717,-16.44,-13.843,-18.002,-15.791,-15.053,-15.474,-18.543,-16.758,-17.521,-16.697,-18.925,-19.149,-19.763,-22.619,-23.065,-25.509,-30.473,-28.802,-32.551,-32.828,-31.495,-32.594,-35.993,-32.989,-32.964,-31.735,-32.751,-32.419,-32.535,-33.524,-32.887,-32.484,-32.23,-32.248,-32.929,-33.168,-32.682,-33.918,-35.033,-32.781,-32.539,-33.794,-35.752,-36.533,-36.255,-37.412,-39.34,-38.249,-41.368,-38.711,-36.748,-39.402,-40.556,-39.468,-40.72,-41.652,-39.682,-38.712,-40.76,-40.135,-39.872,-39.483,-39.134,-40.086,-40.879,-41.01,-38.986,-40.509,-43.257,-39.338,-41.418,-40.53,-44.115,-45.789,-48.292,-47.299,-47.631,,-47.842,-48.848,-49.116,-50.917,-49.745,-52.406,-50.331,-50.399,-50.239,-49.934,-50.586,-49.913,-48.616,-48.489,-50.039,-49.486
-119.179,36.1292,0.0,-0.83302,-0.49209,-1.9089,-2.6076,-2.6582,-2.4368,-4.5362,-5.4521,-5.869,-5.4201,-6.2021,-11.734,-10.045,-8.3418,-8.9444,-9.258,-6.7621,-10.783,-8.8188,-8.1332,-8.9353,-10.58,-9.6815,-10.2,-9.1668,-10.893,-10.783,-11.601,-12.561,-13.435,-15.04,-16.388,-14.847,-16.886,-17.415,-16.403,-16.48,-19.066,-17.237,-16.934,-16.47,-17.793,-17.69,-17.064,-18.236,-17.834,-17.526,-17.422,-17.538,-18.481,-18.214,-19.185,-19.291,-20.194,-18.298,-17.488,-18.003,-19.672,-19.835,-18.671,-19.894,-21.363,-20.292,-22.827,-20.754,-18.72,-20.204,-20.908,-18.957,-20.193,-21.229,-19.726,-18.011,-20.06,-19.74,-19.506,-18.999,-18.65,-20.315,-20.736,-20.772,-18.857,-20.47,-23.06,-18.907,-20.688,-19.715,-22.204,-23.386,-24.455,-22.829,-22.55,,-21.633,-23.159,-21.838,-23.978,-22.777,-24.445,-22.983,-23.112,-22.572,-22.44,-22.324,-22.224,-20.25,-21.531,-22.611,-21.936
-119.179,36.2452,0.0,0.54038,-0.67,-2.1001,-1.4417,-2.2274,-0.80469,-3.0101,-2.8856,-3.1495,-1.8763,-2.0257,-7.5014,-5.2594,-4.6612,-5.0588,-4.8865,-3.3401,-6.8265,-5.2327,-4.3485,-4.8999,-5.9544,-4.8054,-5.3495,-6.323,-5.1809,-5.928,-5.9475,-6.5626,-7.0728,-7.4256,-7.9094,-6.5383,-7.5198,-8.7648,-7.9054,-7.9494,-10.078,-7.7365,-8.0152,-7.6173,-7.7154,-9.3067,-8.7188,-9.4432,-8.9189,-8.8703,-8.617,-8.5753,-9.4042,-9.2416,-9.1394,-10.141,-11.345,-9.0562,-8.1247,-8.9356,-10.751,-10.684,-9.8011,-11.44,-12.521,-11.215,-12.898,-12.21,-9.5582,-11.093,-11.817,-9.9132,-10.905,-12.653,-10.623,-9.6922,-11.93,-11.814,-11.35,-11.15,-10.782,-12.494,-12.313,-12.244,-10.427,-12.129,-14.432,-10.718,-12.203,-11.29,-13.424,-14.406,-14.588,-12.918,-13.541,,-13.424,-14.767,-12.492,-15.375,-14.439,-15.0,-13.804,-14.718,-13.786,-14.084,-14.103,-13.797,-12.907,-13.962,-14.638,-13.943
-119.177,35.8972,0.0,-1.9686,0.76192,0.61503,-0.46285,-0.34879,-2.5557,-5.7099,-8.3916,-11.676,-15.253,-17.055,-23.373,-23.149,-19.668,-20.679,-20.205,-17.065,-21.133,-18.69,-17.657,-18.614,-21.18,-19.615,-18.61,-18.432,-20.963,-20.055,-20.112,-23.177,-22.226,-24.389,-28.006,-25.584,-28.629,-28.293,-27.242,-26.426,-30.128,-27.78,-27.583,-25.809,-26.615,-26.055,-25.374,-27.237,-26.64,-26.05,-26.234,-25.498,-26.284,-26.656,-25.765,-26.648,-28.454,-25.513,-25.02,-26.728,-28.016,-29.012,-29.32,-29.519,-31.065,-29.904,-32.55,-29.799,-27.785,-30.048,-31.292,-30.223,-31.658,-32.408,-30.201,-29.416,-31.792,-30.891,-30.466,-29.748,-29.307,-30.65,-30.987,-30.968,-28.571,-30.224,-33.104,-28.82,-31.59,-29.809,-33.296,-33.566,-36.578,-34.38,-34.852,,-34.743,-36.123,-36.587,-37.659,-36.48,-39.054,-36.673,-36.613,-36.283,-36.167,-37.005,-36.103,-34.972,-34.188,-35.966,-35.268
-119.177,36.0972,0.0,-0.97477,0.21649,-0.64839,-1.6174,-1.3387,-0.95086,-3.7015,-4.4044,-4.7354,-3.8306,-4.6266,-9.7417,-8.0718,-6.1394,-7.0009,-7.3293,-4.5483,-8.694,-6.5014,-5.6831,-6.3164,-8.0089,-6.6051,-6.8893,-5.3411,-7.6938,-7.7294,-8.0679,-9.3492,-9.644,-11.595,-13.402,-11.453,-13.707,-14.103,-13.034,-13.435,-16.072,-14.12,-13.723,-13.032,-14.347,-13.983,-13.595,-14.61,-13.979,-13.492,-13.486,-13.376,-13.963,-13.742,-13.843,-14.834,-15.373,-13.214,-12.666,-13.397,-14.906,-14.949,-13.707,-15.126,-16.668,-15.603,-18.475,-16.185,-14.492,-16.029,-16.752,-14.774,-15.869,-17.125,-15.304,-13.693,-15.868,-15.255,-14.908,-14.262,-13.846,-15.073,-15.489,-15.383,-13.561,-14.868,-17.331,-13.195,-15.176,-14.004,-16.496,-17.491,-18.216,-16.881,-16.736,,-16.041,-17.47,-16.507,-18.851,-17.272,-19.399,-17.759,-17.54,-17.236,-16.9,-16.821,-16.245,-14.164,-15.244,-16.392,-15.7
